photo_id,date,same_date_sequence,pose_bin,pitch,yaw,roll,source_filename,source_relative_path,date_provenance_status,exif_date,date_delta_days,source_claimed_date,source_claimed_delta_days,date_conflict_sources,source_provenance_status,source_url,archive_url,perceptual_dhash,near_duplicate_of,geometry_status,segmentation_status,uv_status,combined_visible_fraction,skin_mask_coverage,uv_observed_coverage,chronology_index_global,chronology_index_in_pose
1998_01_01__9714228198ba,1998-01-01,1,left_light,16.61952018737793,-13.421525001525879,-6.5660624504089355,1998_01_01.jpg,1998_01_01.jpg,filename_only,,,,,[],not_provided,,,9e98e9f8dcdcd8f0,,valid,valid,valid,0.619759724439217,0.2405381140756951,0.798035,1,1
1999_01_11__db32bc4a4ce9,1999-01-11,1,left_deep,16.87017059326172,-43.23759841918945,-2.330026388168335,1999_01_11.jpg,1999_01_11.jpg,filename_only,,,,,[],not_provided,,,2e260f8eaec6cccc,,valid,valid,valid,0.5498613794841637,0.2827647545970795,0.798035,2,1
1999_07_01__d6f93fc968d7,1999-07-01,1,left_light,17.456924438476562,-12.5489501953125,-11.436809539794922,1999_07_01.jpg,1999_07_01.jpg,filename_only,,,,,[],not_provided,,,938f0b1b060e0e16,,valid,valid,valid,0.6302892828138564,0.34747746887870795,0.798035,3,2
1999_08_12__d52d5e0d2e55,1999-08-12,1,left_light,17.877687454223633,-17.665781021118164,-18.77433967590332,1999_08_12.jpg,1999_08_12.jpg,filename_only,,,,,[],not_provided,,,878f4f1b070f0e0c,,valid,valid,valid,0.6317735024783668,0.3836315496098105,0.798035,4,3
1999_08_12_2__f8d0dfc4ed4d,1999-08-12,2,right_light,10.0009126663208,12.982659339904785,-5.030803680419922,1999_08_12 (2).jpg,1999_08_12 (2).jpg,filename_only,,,,,[],not_provided,,,4b4f07079f9f4f4f,,valid,valid,valid,0.6440113136744238,0.3419530178326475,0.796091,5,1
1999_08_16__953d7e4141bd,1999-08-16,1,right_deep,21.271160125732422,45.40009689331055,0.35547056794166565,1999_08_16.jpg,1999_08_16.jpg,filename_only,,,,,[],not_provided,,,63cb9d8f8b8fcbe4,,valid,valid,valid,0.5348231538267664,0.2041046875,0.798035,6,1
1999_08_16_2__b4b20d62330a,1999-08-16,2,right_mid,11.115812301635742,30.188932418823242,-8.74710464477539,1999_08_16(2).jpg,1999_08_16(2).jpg,filename_only,,,,,[],not_provided,,,069b8f0f2b3f1d9f,,valid,valid,valid,0.5912515052227729,0.32898652882205515,0.798035,7,1
1999_08_26__f9d78e1a9ad1,1999-08-26,1,left_mid,20.502531051635742,-38.45253372192383,-10.682414054870605,1999_08_26.jpg,1999_08_26.jpg,filename_only,,,,,[],not_provided,,,9f170c8cccc4c971,,valid,valid,valid,0.5773894536391386,0.239175,0.798035,8,1
1999_09_01__fdfba9d7bcd5,1999-09-01,1,frontal,9.278546333312988,2.8055081367492676,0.21392028033733368,1999_09_01.jpg,1999_09_01.jpg,filename_only,,,,,[],not_provided,,,868e97172b8f8ec6,,valid,valid,valid,0.6835531658685485,0.2945,0.798035,9,1
1999_09_01_2__96d7b6eca8fb,1999-09-01,2,right_light,13.436016082763672,21.761829376220703,-1.1650022268295288,1999_09_01(2).jpg,1999_09_01(2).jpg,filename_only,,,,,[],not_provided,,,8c961c0e2e1c1a1a,,valid,valid,valid,0.5920636254165617,0.240675,0.798035,10,2
1999_09_08__ea0de755c568,1999-09-08,1,left_light,17.361143112182617,-23.115442276000977,-4.944777488708496,1999_09_08.jpg,1999_09_08.jpg,filename_only,,,,,[],not_provided,,,8e9ccd54dccccc79,,valid,valid,valid,0.5833543364417934,0.2495263888888889,0.798035,11,4
1999_09_12__3f7aefaf645e,1999-09-12,1,left_light,16.48603630065918,-20.57501792907715,-1.7586619853973389,1999_09_12.jpg,1999_09_12.jpg,filename_only,,,,,[],not_provided,,,9686cfcf46466c71,,valid,valid,valid,0.618723571088521,0.22804890738813735,0.798035,12,5
1999_10_01__cb6d8a56080e,1999-10-01,1,frontal,20.30733299255371,-2.2607955932617188,0.022466517984867096,1999_10_01.jpg,1999_10_01.jpg,filename_only,,,,,[],not_provided,,,8c8e948ccccce871,,valid,valid,valid,0.62768489736481,0.2518734375,0.798035,13,2
1999_10_19__330e619ff8aa,1999-10-19,1,frontal,12.19260025024414,9.01961898803711,-8.948071479797363,1999_10_19.jpg,1999_10_19.jpg,filename_only,,,,,[],not_provided,,,33b1974b33362789,,valid,valid,valid,0.6556050295443726,0.3745548654244306,0.798035,14,3
1999_10_23__9487fe3a5a1d,1999-10-23,1,frontal,9.960546493530273,5.9465532302856445,0.022000785917043686,1999_10_23.jpg,1999_10_23.jpg,filename_only,,,,,[],not_provided,,,b627275f5b27271f,,valid,valid,valid,0.674339802290739,0.40534333005571943,0.798035,15,4
1999_11_01__e3be1a6bcba1,1999-11-01,1,left_light,8.11190414428711,-21.22322654724121,-1.0681118965148926,1999_11_01.jpg,1999_11_01.jpg,filename_only,,,,,[],not_provided,,,95c9cd8cc4444c61,,valid,valid,valid,0.6315214651768462,0.2496484375,0.798035,16,6
1999_11_01_2__d8afe6a451b2,1999-11-01,2,left_deep,16.959436416625977,-43.17881393432617,-1.3152852058410645,1999_11_01 (2).jpg,1999_11_01 (2).jpg,filename_only,,,,,[],not_provided,,,0d3e068e8ccecc49,,valid,valid,valid,0.5476490520597048,0.24468125,0.798035,17,2
1999_11_29__4da80c95706f,1999-11-29,1,frontal,17.174694061279297,5.998977184295654,-0.19014157354831696,1999_11_29.jpg,1999_11_29.jpg,filename_only,,,,,[],not_provided,,,898d8cccd9c94973,,valid,valid,valid,0.6387465344871041,0.1931751111111111,0.798035,18,5
1999_12_01_2__7f98d9e46027,1999-12-01,2,left_profile,13.689437866210938,-57.51734924316406,-1.0386837720870972,1999_12_01 (2).jpg,1999_12_01 (2).jpg,filename_only,,,,,[],not_provided,,,1d9dac8e8e86c560,,valid,valid,valid,0.5116077179422555,0.191040625,0.798035,19,1
1999_12_17__60c8628cc679,1999-12-17,1,frontal,17.7021541595459,-1.0795412063598633,-1.0188767910003662,1999_12_17.jpg,1999_12_17.jpg,filename_only,,,,,[],not_provided,,,96969e2b0f9e9c4e,,valid,valid,valid,0.6545408720490633,0.27498541666666665,0.798035,20,6
1999_12_19__268029ccb16b,1999-12-19,1,right_light,7.239596366882324,10.003426551818848,4.898089408874512,1999_12_19.jpg,1999_12_19.jpg,filename_only,,,,,[],not_provided,,,85968c978f8e8e60,,valid,valid,valid,0.6737237111092441,0.1923765625,0.798035,21,3
1999_12_31__278dab82b1d9,1999-12-31,1,left_light,17.034278869628906,-12.201756477355957,5.138566970825195,1999_12_31.jpg,1999_12_31.jpg,filename_only,,,,,[],not_provided,,,9633331175391d1d,,valid,valid,valid,0.6353860371334957,0.472240891959799,0.798035,22,7
2000_01_01__e9ea399f9c8e,2000-01-01,1,left_light,24.790794372558594,-11.832300186157227,-11.26677417755127,2000_01_01.jpg,2000_01_01.jpg,filename_only,,,,,[],not_provided,,,8c9e1e2e0e0e0e9e,,valid,valid,valid,0.5714245708364838,0.2907221177944862,0.798035,23,8
2000_01_14__71a2978f8963,2000-01-14,1,frontal,9.012850761413574,0.9403968453407288,-0.21538904309272766,2000_01_14.jpg,2000_01_14.jpg,filename_only,,,,,[],not_provided,,,96ccd6d7cece6e74,,valid,valid,valid,0.694362765689322,0.301784375,0.798035,24,7
2000_01_25__abb13fb9f924,2000-01-25,1,frontal,12.6244535446167,4.3881330490112305,-0.19968430697917938,2000_01_25.jpg,2000_01_25.jpg,filename_only,,,,,[],not_provided,,,9fcc46c68ece8db9,,valid,valid,valid,0.6507603125262539,0.1651015625,0.798035,25,8
2000_01_26__491e4b1a2e04,2000-01-26,1,frontal,14.63222599029541,3.475250244140625,0.24582542479038239,2000_01_26.jpg,2000_01_26.jpg,filename_only,,,,,[],not_provided,,,8d479e960d0c4d71,,valid,valid,valid,0.6543168388921561,0.23395625,0.798035,26,9
2000_02_11__258a42620821,2000-02-11,1,frontal,15.932470321655273,7.228304386138916,3.1372687816619873,2000_02_11.jpg,2000_02_11.jpg,filename_only,,,,,[],not_provided,,,8d8d87070f0f8ec5,,valid,valid,valid,0.6592735724887283,0.2416203125,0.798035,27,10
2000_02_23__782ff2f70a46,2000-02-23,1,right_profile,-4.555240154266357,72.75757598876953,-22.891408920288086,2000_02_23.jpg,2000_02_23.jpg,filename_only,,,,,[],not_provided,,,99cc6e3a2f3c3d1e,,valid,valid,valid,0.48245540339970316,0.3519298245614035,0.798035,28,1
2000_02_23_2__7ee185045337,2000-02-23,2,left_profile,20.488418579101562,-89.69003295898438,1.6625422239303589,2000_02_23(2).jpg,2000_02_23(2).jpg,filename_only,,,,,[],not_provided,,,e89c360e96d2f69c,,valid,valid,valid,0.4348483575569184,0.14558270676691729,0.798035,29,2
2000_02_26__22e8fd1ef543,2000-02-26,1,right_mid,2.6218128204345703,30.17499542236328,-20.8956241607666,2000_02_26.jpg,2000_02_26.jpg,filename_only,,,,,[],not_provided,,,e7470a9e2f3f9f4d,,valid,valid,valid,0.6057296479879022,0.186228125,0.798035,30,2
2000_03_17__ee9bae6e006c,2000-03-17,1,right_light,22.066621780395508,22.197355270385742,-0.7544850707054138,2000_03_17.jpg,2000_03_17.jpg,filename_only,,,,,[],not_provided,,,860a8e969e0e0646,,valid,valid,valid,0.5786216360021283,0.2285140625,0.798035,31,4
2000_03_20__a586b22e6268,2000-03-20,1,left_light,8.794492721557617,-21.369407653808594,-1.909995436668396,2000_03_20.jpg,2000_03_20.jpg,filename_only,,,,,[],not_provided,,,5f161c78d8ccfcf9,,valid,valid,valid,0.6276008849309698,0.24381041666666667,0.798035,32,9
2000_03_25__81bbc9e35b9f,2000-03-25,1,frontal,11.479588508605957,3.9265389442443848,-3.413858652114868,2000_03_25.jpg,2000_03_25.jpg,filename_only,,,,,[],not_provided,,,031b97272b0f0fe9,,valid,valid,valid,0.6777283037889608,0.3061981783919598,0.798035,33,11
2000_03_27__97bfcd39bc27,2000-03-27,1,left_light,8.296607971191406,-22.804189682006836,2.030958890914917,2000_03_27.jpg,2000_03_27.jpg,filename_only,,,,,[],not_provided,,,4c8ccc4c6c446c31,,valid,valid,valid,0.6229802010697584,0.20431140237603307,0.798035,34,10
2000_03_27_2__03e8ccb7ea77,2000-03-27,2,right_light,21.597484588623047,22.583454132080078,0.7897388935089111,2000_03_27 (2).jpg,2000_03_27 (2).jpg,filename_only,,,,,[],not_provided,,,05449e9e1c1c6973,,valid,valid,valid,0.5878630037245512,0.186134375,0.798035,35,5
2000_04_17__c4939789cb22,2000-04-17,1,frontal,11.354345321655273,3.8447422981262207,-2.592203140258789,2000_04_17.jpg,2000_04_17.jpg,filename_only,,,,,[],not_provided,,,44e44686cbcf66b7,,valid,valid,valid,0.6626060656977233,0.1947796875,0.798035,36,12
2000_04_24_2__69e7f95f4142,2000-04-24,2,right_light,3.767030954360962,16.374277114868164,-3.6378567218780518,2000_04_24(2).jpg,2000_04_24(2).jpg,filename_only,,,,,[],not_provided,,,44f3efcfe7df6d25,,valid,valid,valid,0.6661065837743986,0.2271984375,0.798035,37,6
2000_05_01__56ffd9b02f30,2000-05-01,1,left_light,13.002168655395508,-21.663135528564453,-2.6906673908233643,2000_05_01.jpg,2000_05_01.jpg,filename_only,,,,,[],not_provided,,,52230b1b0303070e,,valid,valid,valid,0.6158391441933406,0.29260373799725653,0.798035,38,11
2000_05_01_2__0f1b12696614,2000-05-01,2,right_mid,-2.23268723487854,35.57367706298828,-5.432055950164795,2000_05_01 (2).jpg,2000_05_01 (2).jpg,filename_only,,,,,[],not_provided,,,cca663c787078f4e,,valid,valid,valid,0.5839984317679017,0.23565635580178518,0.798035,39,3
2000_05_07__5c9d211014ad,2000-05-07,1,right_mid,-1.0037345886230469,32.51921463012695,-9.825516700744629,2000_05_07.jpg,2000_05_07.jpg,filename_only,,,,,[],not_provided,,,0d64464d472d0d6d,,valid,valid,valid,0.6090621411968972,0.1692328125,0.798035,40,4
2000_05_07_2__e47c8273315f,2000-05-07,2,right_profile,-8.723740577697754,71.07721710205078,-11.495946884155273,2000_05_07(2).jpg,2000_05_07(2).jpg,filename_only,,,,,[],not_provided,,,ac879b878f1d4bc6,,valid,valid,valid,0.488980369094626,0.185075,0.798035,41,2
2000_05_08_2__ca71f92204ae,2000-05-08,2,frontal,10.095850944519043,-9.814245223999023,2.625758171081543,2000_05_08(2).jpg,2000_05_08(2).jpg,filename_only,,,,,[],not_provided,,,2c1e3616bf2f0f0e,,valid,valid,valid,0.6808647679856619,0.4291729323308271,0.798035,42,13
2000_05_08_3__269c19d69c54,2000-05-08,3,frontal,9.992046356201172,2.973165273666382,-8.100261688232422,2000_05_08(3).jpg,2000_05_08(3).jpg,filename_only,,,,,[],not_provided,,,8b8713330b1f0f0f,,valid,valid,valid,0.6768881794505587,0.4454203125,0.798035,43,14
2000_05_08_4__573cdec9ca3a,2000-05-08,4,frontal,8.735136032104492,8.189676284790039,-6.31877326965332,2000_05_08(4).jpg,2000_05_08(4).jpg,filename_only,,,,,[],not_provided,,,938b2627051f0e1f,,valid,valid,valid,0.6696911142849141,0.44361215538847115,0.798035,44,15
2000_05_08_5__d4ef2115d9cd,2000-05-08,5,right_light,3.8086447715759277,12.464917182922363,-0.5798091888427734,2000_05_08(5).jpg,2000_05_08(5).jpg,filename_only,,,,,[],not_provided,,,8b0f2727021b1f0f,,valid,valid,valid,0.6766081380044247,0.4445989974937343,0.798035,45,7
2000_05_08_6__5f84faa049ea,2000-05-08,6,frontal,8.01833724975586,8.637161254882812,-3.1943488121032715,2000_05_08(6).jpg,2000_05_08(6).jpg,filename_only,,,,,[],not_provided,,,4b8713370a0f0f0f,,valid,valid,valid,0.6730236074939091,0.42101033834586465,0.798035,46,16
2000_05_09__f521e8b04028,2000-05-09,1,left_light,12.923023223876953,-14.169856071472168,1.4109421968460083,2000_05_09.jpg,2000_05_09.jpg,filename_only,,,,,[],not_provided,,,e76646c3c3c7463e,,valid,valid,valid,0.6254725699403512,0.26565555555555553,0.798035,47,12
2000_05_09_2__bef8b5c58a70,2000-05-09,2,right_light,0.8314212560653687,12.934804916381836,-0.6235674023628235,2000_05_09 (2).jpg,2000_05_09 (2).jpg,filename_only,,,,,[],not_provided,,,c353330909131303,,valid,valid,valid,0.6657145257498109,0.330178125,0.798035,48,8
2000_05_09_3__15e08abd46d2,2000-05-09,3,right_light,1.3171764612197876,19.374990463256836,0.8141763210296631,2000_05_09 (3).jpg,2000_05_09 (3).jpg,filename_only,,,,,[],not_provided,,,e6e3870b63878706,,valid,valid,valid,0.635190008121202,0.2726612608663891,0.798035,49,9
2000_05_12__dfdad3265cc2,2000-05-12,1,left_light,13.53801155090332,-15.807324409484863,-2.3513495922088623,2000_05_12.jpg,2000_05_12.jpg,filename_only,,,,,[],not_provided,,,4dccce4e8e8e4e63,,valid,valid,valid,0.6565851746058416,0.10464444444444444,0.798035,50,13
2000_05_18__c4e124e224f6,2000-05-18,1,right_profile,-19.772628784179688,62.26686477661133,-18.20003318786621,2000_05_18.jpg,2000_05_18.jpg,filename_only,,,,,[],not_provided,,,87031f1f0b1f3c79,,valid,valid,valid,0.5082752247332605,0.2827484375,0.798035,51,3
2000_06_12__aba9ba7a2fc5,2000-06-12,1,right_profile,13.635594367980957,63.08080291748047,11.557534217834473,2000_06_12.jpg,2000_06_12.jpg,filename_only,,,,,[],not_provided,,,869a9e468e9e4c79,,valid,valid,valid,0.5000140020723067,0.261371875,0.798035,52,4
2000_06_14__212639178b9b,2000-06-14,1,frontal,14.561538696289062,0.9288123846054077,-1.7108216285705566,2000_06_14.jpg,2000_06_14.jpg,filename_only,,,,,[],not_provided,,,0e86262b4b0f0f06,,valid,valid,valid,0.6591615559102747,0.462725,0.798035,53,17
2000_06_16__0c4e8b6aef08,2000-06-16,1,right_mid,-0.0270503219217062,36.50336837768555,-25.306432723999023,2000_06_16.jpg,2000_06_16.jpg,filename_only,,,,,[],not_provided,,,21618587271f8e4e,,valid,valid,valid,0.6000728107759948,0.243575,0.798035,54,5
2000_07_04__6b086cca490b,2000-07-04,1,left_light,20.4330997467041,-23.33283233642578,-9.209814071655273,2000_07_04.jpg,2000_07_04.jpg,filename_only,,,,,[],not_provided,,,9e9e9e361cdc1c78,,valid,valid,valid,0.5946400067209947,0.2728945063864326,0.798035,55,14
2000_07_05__ba82b981577b,2000-07-05,1,left_light,12.844009399414062,-15.0396146774292,-12.063007354736328,2000_07_05.jpg,2000_07_05.jpg,filename_only,,,,,[],not_provided,,,c6cece0f070f8ecd,,valid,valid,valid,0.6755159763645019,0.2283015625,0.798035,56,15
2000_07_08__af2f680df36f,2000-07-08,1,frontal,12.587647438049316,-3.8260605335235596,-0.3607568144798279,2000_07_08.jpg,2000_07_08.jpg,filename_only,,,,,[],not_provided,,,9690712b2b97968f,,valid,valid,valid,0.6631381444453779,0.2559982550530755,0.798035,57,18
2000_07_23__5f52c4b8b456,2000-07-23,1,left_light,6.103559970855713,-13.813356399536133,-0.10090269893407822,2000_07_23.jpg,2000_07_23.jpg,filename_only,,,,,[],not_provided,,,11b1910b15150707,,valid,valid,valid,0.6755159763645019,0.3242984375,0.798035,58,16
2000_08_09__bb6e091b4d64,2000-08-09,1,left_deep,14.247321128845215,-45.018367767333984,1.2181633710861206,2000_08_09.jpg,2000_08_09.jpg,filename_only,,,,,[],not_provided,,,9d070f0b2f070fcf,,valid,valid,valid,0.5558262622868184,0.2507109375,0.798035,59,3
2000_08_23__6e3cec53c3ad,2000-08-23,1,left_light,22.804988861083984,-16.602439880371094,-2.402618169784546,2000_08_23.jpg,2000_08_23.jpg,filename_only,,,,,[],not_provided,,,9c24a6e6c646c4e4,,valid,valid,valid,0.5941639362625668,0.20398382339798016,0.798035,60,17
2000_09_06__c1e22efb9998,2000-09-06,1,frontal,17.719995498657227,-2.9306068420410156,-2.059088945388794,2000_09_06.jpg,2000_09_06.jpg,filename_only,,,,,[],not_provided,,,4d0ccc6c4f4d4cc9,,valid,valid,valid,0.6639502646391666,0.0944484375,0.798035,61,19
2000_09_29__9d26b009bfa3,2000-09-29,1,frontal,15.631768226623535,-9.05738353729248,-10.961408615112305,2000_09_29.jpg,2000_09_29.jpg,filename_only,,,,,[],not_provided,,,4ececefedfcf6f3d,,valid,valid,valid,0.6400347251393206,0.2249453125,0.798035,62,20
2000_10_26__b862c1cc670d,2000-10-26,1,left_light,18.139787673950195,-10.912310600280762,0.24840670824050903,2000_10_26.jpg,2000_10_26.jpg,filename_only,,,,,[],not_provided,,,4d4d8ecc24c46c70,,valid,valid,valid,0.6259206362541656,0.1839421875,0.798035,63,18
2000_10_31__22e4d6df3e16,2000-10-31,1,left_light,12.3054838180542,-22.54538917541504,1.4035331010818481,2000_10_31.jpg,2000_10_31.jpg,filename_only,,,,,[],not_provided,,,99b4ccc9d1c0e1e1,,valid,valid,valid,0.6077459464000672,0.2601484375,0.798035,64,19
2000_11_14__7d23d4292563,2000-11-14,1,right_profile,2.5923783779144287,77.32597351074219,1.1546574831008911,2000_11_14.jpg,2000_11_14.jpg,filename_only,,,,,[],not_provided,,,cc46931e061e199b,,valid,valid,valid,0.476882578621636,0.20023801652892562,0.798035,65,5
2000_11_17__361faaa0b2a6,2000-11-17,1,right_light,10.817989349365234,15.013667106628418,-0.18581347167491913,2000_11_17.jpg,2000_11_17.jpg,filename_only,,,,,[],not_provided,,,cc746161644c7973,,valid,valid,valid,0.6305413201153771,0.1988796875,0.798035,66,10
2000_11_20__9d8b9439c30e,2000-11-20,1,left_deep,11.755677223205566,-43.551116943359375,0.5457140207290649,2000_11_20.jpg,2000_11_20.jpg,filename_only,,,,,[],not_provided,,,8dcd9c868f06464e,,valid,valid,valid,0.5640874849477723,0.15086875,0.798035,67,4
2000_11_20_2__1c12936f5a9f,2000-11-20,2,left_deep,22.559560775756836,-44.1583251953125,-11.388837814331055,2000_11_20 (2).jpg,2000_11_20 (2).jpg,filename_only,,,,,[],not_provided,,,8c9c97868e878f9d,,valid,valid,valid,0.5465568904197822,0.17861388888888888,0.798035,68,5
2000_11_20_3__620ffba0f832,2000-11-20,3,left_profile,-13.135828971862793,-75.23226165771484,25.21710205078125,2000_11_20 (3).jpg,2000_11_20 (3).jpg,filename_only,,,,,[],not_provided,,,64cc16070f465619,,valid,valid,valid,0.4859559214763785,0.130696875,0.798035,69,3
2000_11_21__add7ca1ad749,2000-11-21,1,right_light,14.501487731933594,15.464662551879883,1.6341193914413452,2000_11_21.jpg,2000_11_21.jpg,filename_only,,,,,[],not_provided,,,ccc4ece46d6d7932,,valid,valid,valid,0.6399787168500938,0.1777020202020202,0.798035,70,11
2000_11_22__e700df134642,2000-11-22,1,left_profile,34.87968444824219,-67.32836151123047,-29.43073081970215,2000_11_22.jpg,2000_11_22.jpg,filename_only,,,,,[],not_provided,,,4b9f070f0706067c,,valid,valid,valid,0.4734660729788009,0.17503055555555555,0.798035,71,4
2000_11_24__3908bb95b9c0,2000-11-24,1,left_profile,12.15414810180664,-86.01505279541016,-2.871633768081665,2000_11_24.jpg,2000_11_24.jpg,filename_only,,,,,[],not_provided,,,c4ce97c7c3b216ac,,valid,valid,valid,0.4473102019098827,0.1401888888888889,0.798035,72,5
2000_11_24_2__cfa69889af85,2000-11-24,2,right_profile,-13.513668060302734,76.8292007446289,-14.170330047607422,2000_11_24 (2).jpg,2000_11_24 (2).jpg,filename_only,,,,,[],not_provided,,,1bcd978f8f9b4b33,,valid,valid,valid,0.47906690190148143,0.1384027777777778,0.798035,73,6
2000_11_28__8d4b98b5339e,2000-11-28,1,left_profile,37.59815979003906,-76.2127456665039,-29.771699905395508,2000_11_28.jpg,2000_11_28.jpg,filename_only,,,,,[],not_provided,,,8dcdd5cfc7e7bb9b,,valid,valid,valid,0.4615923156627181,0.08714444444444444,0.798035,74,6
2000_11_28_2__dcc96f8734c6,2000-11-28,2,right_profile,-16.361186981201172,56.14476776123047,-19.687732696533203,2000_11_28 (2).jpg,2000_11_28 (2).jpg,filename_only,,,,,[],not_provided,,,edb66a6c6e6c3c1c,,valid,valid,valid,0.534179058500658,0.16183055555555556,0.798035,75,7
2000_12_05__6ae82f604c01,2000-12-05,1,right_profile,3.3586437702178955,64.8690185546875,1.22943913936615,2000_12_05.jpg,2000_12_05.jpg,filename_only,,,,,[],not_provided,,,cb6dc78e8fcf8f99,,valid,valid,valid,0.5019462880506315,0.1068888888888889,0.798035,76,8
2000_12_26__41c4e20ee788,2000-12-26,1,right_profile,24.51260757446289,58.70347213745117,15.969764709472656,2000_12_26.jpg,2000_12_26.jpg,filename_only,,,,,[],not_provided,,,090d869c0f9e0ea0,,valid,valid,valid,0.5101515024223585,0.11684722222222223,0.798035,77,9
2001_01_05__580b2ca767c2,2001-01-05,1,right_profile,7.626676082611084,86.75285339355469,3.4203109741210938,2001_01_05.jpg,2001_01_05.jpg,filename_only,,,,,[],not_provided,,,786c444c6c74715b,,valid,valid,valid,0.45599148674003753,0.1043111111111111,0.798035,78,10
2001_01_16__6f466c3aa991,2001-01-16,1,right_profile,7.676042556762695,75.68527221679688,-3.4489102363586426,2001_01_16.jpg,2001_01_16.jpg,filename_only,,,,,[],not_provided,,,78ecc6ccdc7e72b6,,valid,valid,valid,0.48122322103671344,0.12335,0.798035,79,11
2001_01_17__eb70ba0d542b,2001-01-17,1,right_light,8.804667472839355,18.220544815063477,0.4997813403606415,2001_01_17.jpg,2001_01_17.jpg,filename_only,,,,,[],not_provided,,,94e46dec646c7870,,valid,valid,valid,0.6404547873085217,0.20446111111111112,0.798035,80,12
2001_01_29__065ebde7e5a5,2001-01-29,1,left_deep,12.006741523742676,-44.62458801269531,-5.4038848876953125,2001_01_29.jpg,2001_01_29.jpg,filename_only,,,,,[],not_provided,,,db9f0f8e8ececeb6,,valid,valid,valid,0.5702764009073343,0.17222777777777779,0.798035,81,6
2001_01_30__def2822c1f1f,2001-01-30,1,left_profile,29.02775001525879,-69.91901397705078,-20.646141052246094,2001_01_30.jpg,2001_01_30.jpg,filename_only,,,,,[],not_provided,,,c999b4cdc4c5e3f2,,valid,valid,valid,0.4769385869108628,0.14253055555555555,0.798035,82,7
2001_02_15__c91a2d802850,2001-02-15,1,frontal,18.974992752075195,-0.23945745825767517,2.484787702560425,2001_02_15.jpg,2001_02_15.jpg,filename_only,,,,,[],not_provided,,,4e4e96974fc664b1,,valid,valid,valid,0.6498921840432385,0.21555,0.798035,83,21
2001_02_22__4463da74ac25,2001-02-22,1,left_profile,35.53131103515625,-54.74874496459961,-19.840639114379883,2001_02_22.jpg,2001_02_22.jpg,filename_only,,,,,[],not_provided,,,df970b87c7c7763c,,valid,valid,valid,0.48934442297460023,0.1769703125,0.798035,84,8
2001_02_27__fb61b453ec73,2001-02-27,1,frontal,12.420768737792969,1.396488070487976,-0.04850037023425102,2001_02_27.jpg,2001_02_27.jpg,filename_only,,,,,[],not_provided,,,d478797d4dcd6927,,valid,valid,valid,0.6669467081128007,0.20533125,0.798035,85,22
2001_02_27_2__341842854df8,2001-02-27,2,right_light,11.497264862060547,22.630794525146484,-1.5559889078140259,2001_02_27 (2).jpg,2001_02_27 (2).jpg,filename_only,,,,,[],not_provided,,,163b9232363c97ce,,valid,valid,valid,0.6172113472793973,0.2509390625,0.798035,86,13
2001_02_27_3__19b6ca387359,2001-02-27,3,frontal,14.229127883911133,6.434277534484863,0.07484200596809387,2001_02_27 (3).jpg,2001_02_27 (3).jpg,filename_only,,,,,[],not_provided,,,4e8c94160e4e4c7d,,valid,valid,valid,0.6514324119969755,0.2927299678272441,0.798035,87,23
2001_02_28__279516a45ce4,2001-02-28,1,frontal,19.08255958557129,2.2584869861602783,-0.2708071768283844,2001_02_28.jpg,2001_02_28.jpg,filename_only,,,,,[],not_provided,,,878796970f8f4d69,,valid,valid,valid,0.6153350695902994,0.25906875,0.798035,88,24
2001_03_23__e0ecdfe4b1e3,2001-03-23,1,frontal,8.775012016296387,5.346534252166748,-0.14036549627780914,2001_03_23.jpg,2001_03_23.jpg,filename_only,,,,,[],not_provided,,,b36c74d4d6ca8e8f,,valid,valid,valid,0.6663586210759193,0.45150243951511493,0.798035,89,25
2001_03_29__a39e57f1bc9a,2001-03-29,1,frontal,11.835982322692871,-0.049173302948474884,-0.10352154076099396,2001_03_29.jpg,2001_03_29.jpg,filename_only,,,,,[],not_provided,,,969c94968c8c4c70,,valid,valid,valid,0.6691030272480327,0.2947125,0.798035,90,26
2001_04_10__da0b8f3522a5,2001-04-10,1,left_light,15.367501258850098,-11.6793851852417,-0.009917434304952621,2001_04_10.jpg,2001_04_10.jpg,filename_only,,,,,[],not_provided,,,bd8d9517391d1d71,,valid,valid,valid,0.6097062365230054,0.2463828125,0.798035,91,20
2001_04_10_2__664ac71bfe10,2001-04-10,2,left_light,21.832115173339844,-10.695655822753906,0.3223671019077301,2001_04_10 (2).jpg,2001_04_10 (2).jpg,filename_only,,,,,[],not_provided,,,d78eceddc646687b,,valid,valid,valid,0.6188355876669747,0.229928125,0.798035,92,21
2001_04_10_3__cdd7f2c708c0,2001-04-10,3,frontal,22.266138076782227,-1.7394181489944458,-0.21730799973011017,2001_04_10 (3).jpg,2001_04_10 (3).jpg,filename_only,,,,,[],not_provided,,,264643414343c327,,valid,valid,valid,0.5767733624576438,0.2464546875,0.798035,93,27
2001_04_14__1e62238ac16a,2001-04-14,1,frontal,10.225132942199707,-6.393195152282715,-0.9726612567901611,2001_04_14.jpg,2001_04_14.jpg,filename_only,,,,,[],not_provided,,,c6ce0f0f07070f26,,valid,valid,valid,0.6754879722198885,0.24606701850963358,0.798035,94,28
